#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
10.28923239,15.76052181,22.12524594,63.21659896,17.47545847
10.2140192,15.91194034,22.06388613,63.20487998,17.4841103
10.13884731,16.06269205,22.00258643,63.18820241,17.4928063
10.0637426,16.2128971,21.9414287,63.16784934,17.50150394
9.988663824,16.36281199,21.88031687,63.14548875,17.51021922
9.913579679,16.51241935,21.81916545,63.12108908,17.5189526
9.838519788,16.66148419,21.75805535,63.09300232,17.52771064
9.763522169,16.80997961,21.69706269,63.0611489,17.53649883
9.688586686,16.95796963,21.63621355,63.02625235,17.54527954
9.613661307,17.10558464,21.5753592,62.9890203,17.55408537
9.5387501,17.25285515,21.51452708,62.94965689,17.56291295
9.463902752,17.39938329,21.45381687,62.90573757,17.57177833
9.389109625,17.54551554,21.3932279,62.85952417,17.58063992
9.314375335,17.69097577,21.33275627,62.8095349,17.58951989
9.239657027,17.83611232,21.27231133,62.75776988,17.59841863
9.164982993,17.98069297,21.21194829,62.70277612,17.60735616
9.090366373,18.12473948,21.15171052,62.64486228,17.61629727
9.015827473,18.26808277,21.09163134,62.58321796,17.62526071
8.94132948,18.41095093,21.03164911,62.51923056,17.63422796
8.866864338,18.55340467,20.97172039,62.45294651,17.64323921
8.792460343,18.69517822,20.91192311,62.38324344,17.6522637
8.718132566,18.83633062,20.85228216,62.31040118,17.66130778
8.64387375,18.97684744,20.79280249,62.23454562,17.67036099
8.569646567,19.11693914,20.73339024,62.15662378,17.67943415
8.495498902,19.2563012,20.67413012,62.07530827,17.68855355
8.421404266,19.39508753,20.61499119,61.99122637,17.69767245
8.347396228,19.53320874,20.55604223,61.90410204,17.70681929
8.27344547,19.67074198,20.49722622,61.8143907,17.71597842
8.199563563,19.80761129,20.43854357,61.72182616,17.72517655
8.125735937,19.94389179,20.37998059,61.62662142,17.73438495
8.051997123,20.07949891,20.32161625,61.52846789,17.74361777
7.978339622,20.21439324,20.26343674,61.42737953,17.75287052
7.904744479,20.34860233,20.20538312,61.32352762,17.76215233
7.831227985,20.48213356,20.14749395,61.21691019,17.77146713
7.757767968,20.61510779,20.08974362,61.10793523,17.78078193
7.684421005,20.74725329,20.03224715,60.99574636,17.79012948
7.611131727,20.87873909,19.97486448,60.88101523,17.79950705
7.537944493,21.00931025,19.91770235,60.7628343,17.80892127
7.464795236,21.13949546,19.86063462,60.64312655,17.81833518
7.391767122,21.26880038,19.80384225,60.52010404,17.82778281
7.318824362,21.39727508,19.74723144,60.39412823,17.83726014
7.245955869,21.5249782,19.69077637,60.26534989,17.84677456
7.173149333,21.6521339,19.63446839,60.13463878,17.85629353
7.100444914,21.77847207,19.57839622,60.0009987,17.8658441
7.027852513,21.90392662,19.52256769,59.86435277,17.87543008
6.955332718,22.02854993,19.4669017,59.72484496,17.88503651
6.882885574,22.15248496,19.41139167,59.5830402,17.89467665
6.810513662,22.27577107,19.35606365,59.43911427,17.90433283
6.738279434,22.39804597,19.30104653,59.2918472,17.91402396
6.666118312,22.51956887,19.24618873,59.14209637,17.92373568
6.594055689,22.64002407,19.19155469,58.98900504,17.93348281
6.522036159,22.7600813,19.13701721,58.83470341,17.94325512
6.450145711,22.87914129,19.08278376,58.67731603,17.95305846
6.378365802,22.99736413,19.02878851,58.51722551,17.96288619
6.306675144,23.11444261,18.97501132,58.35375174,17.97273243
6.235038976,23.23094688,18.92135442,58.18864341,17.98261228
6.163491443,23.3467282,18.86790201,58.02142019,17.99254012
6.092093231,23.46139236,18.81479175,57.85082066,18.00247443
6.020767288,23.57528507,18.76185079,57.67797705,18.01242648
5.949537429,23.68796066,18.70913944,57.50184678,18.02242174
5.878374935,23.80005287,18.6565851,57.32409225,18.03245278
5.807300726,23.91146528,18.60423301,57.14439391,18.0425009
5.736360664,24.02186847,18.55218661,56.96178814,18.05256192
5.665529033,24.13077717,18.50041192,56.77535904,18.06266751
5.5947538,24.2390794,18.44877498,56.58734828,18.0727962
5.524028932,24.34692036,18.39725768,56.3980889,18.0829472
5.45347067,24.45351212,18.34611544,56.20543482,18.09312594
5.383010071,24.55904545,18.2952137,56.010161,18.10333164
5.312622984,24.66345059,18.24451134,55.81213984,18.11355362
5.242301258,24.7671922,18.19396869,55.61243682,18.12380359
5.172069601,24.87023126,18.14362513,55.4109027,18.13408352
5.101978308,24.97213804,18.09361065,55.20659578,18.1443847
5.031980455,25.072703,18.04385229,54.99916064,18.15469827
4.962054103,25.17233187,17.99428074,54.789538,18.16503865
4.89218275,25.27143613,17.94483651,54.57861149,18.17540275
4.822433116,25.36962312,17.89567044,54.36552973,18.18579452
4.752807486,25.46648638,17.84682238,54.14945888,18.19619673
4.683268297,25.56205449,17.79821856,53.93054215,18.20661161
4.613782825,25.65691786,17.74975423,53.7100151,18.21705156
4.544369838,25.75119471,17.70145202,53.48819313,18.22751469
4.475093971,25.84429641,17.65348663,53.26379249,18.23798796
4.405925037,25.93603575,17.60581618,53.0365331,18.2484718
4.336819005,26.02662203,17.5583367,52.80687278,18.2589757
4.267768282,26.11672941,17.51097857,52.57618205,18.26949396
4.198812292,26.20603201,17.46385618,52.34383575,18.28002079
4.13000019,26.29389385,17.41710851,52.10858544,18.29056116
4.061277512,26.38029493,17.37062944,51.87045598,18.30111672
3.992595299,26.46608462,17.3242593,51.63111696,18.31167194
3.92395933,26.55145158,17.27800387,51.39097696,18.32223376
3.855490748,26.63523164,17.23218543,51.1478313,18.33280466
3.787118943,26.71775053,17.18664156,50.9023054,18.34340022
3.718803092,26.79926268,17.1412731,50.65492203,18.35397444
3.650516214,26.88037171,17.09598285,50.4068351,18.36455171
3.582344128,26.96033799,17.05100304,50.15676397,18.37513488
3.514336723,27.03864636,17.00646577,49.90373724,18.38573312
3.446361491,27.11618726,16.9620462,49.64935777,18.39632024
3.378442638,27.19287835,16.91779273,49.39356111,18.40689098
3.310571571,27.26898179,16.87368123,49.13688857,18.41746656
3.242890556,27.34318612,16.83009727,48.877118,18.42803599
3.175257542,27.4166055,16.78666238,48.61601104,18.43861225
3.107688792,27.48915309,16.74341621,48.35348772,18.44915925
3.040142016,27.56111225,16.70026546,48.09025263,18.45970234
2.972766895,27.63131299,16.6576084,47.82438852,18.47022408
2.905471905,27.70053235,16.6151859,47.5569912,18.48074699
2.838237079,27.76895686,16.57294258,47.28839248,18.49124875
2.771037928,27.83672815,16.53083111,47.01902398,18.50173744
2.70394749,27.90314312,16.48906401,46.7478768,18.51219303
2.636964534,27.96830129,16.44762481,46.47500346,18.52262841
2.570055636,28.03265559,16.40639297,46.20096956,18.53305982
2.503203629,28.0961612,16.36535976,45.92598358,18.54345946
2.436392207,28.1589412,16.32448315,45.65020767,18.55383328
2.369738645,28.21995299,16.28409909,45.37231559,18.56415359
2.303130063,28.28023734,16.24387103,45.09353193,18.57446908
2.23660902,28.33962208,16.20390334,44.81377216,18.58475665
2.170114801,28.39849915,16.16404766,44.53352157,18.59501505
2.103748141,28.45576936,16.12462996,44.25171349,18.60520684
2.03743803,28.51206923,16.08542947,43.96892813,18.61537051
1.971229941,28.56746002,16.04652096,43.68522895,18.62551423
1.905058626,28.62221834,16.00775969,43.40096827,18.63561518
1.83896962,28.67599317,15.96929277,43.11600254,18.64566083
1.772977571,28.72833192,15.93119122,42.82988694,18.65564587
1.70704882,28.77990343,15.89330755,42.54318366,18.66560399
1.641188934,28.83073612,15.85563777,42.25580486,18.67552371
1.575389676,28.88075761,15.81820582,41.96803713,18.68538176
1.509692313,28.92951319,15.78116176,41.67963491,18.69517117
1.444047598,28.97728123,15.74434759,41.39062436,18.70490894
1.378478453,29.02433914,15.70776466,41.1010924,18.71460869
1.312969011,29.07062391,15.67141144,40.81125368,18.72424634
1.247557165,29.11590389,15.63542805,40.52127606,18.73380993
1.182190788,29.16007461,15.59969014,40.23082778,18.74330689
1.116896379,29.20350132,15.56419938,39.94008827,18.75274725
1.051671752,29.24614103,15.52895285,39.64900799,18.7621326
0.986533992,29.28780683,15.49406613,39.35812449,18.771428
0.921450708,29.32861767,15.45943229,39.06713217,18.78065471
0.856426555,29.36853423,15.42504958,38.7759874,18.78981264
0.791460937,29.40775506,15.39089292,38.48474064,18.79890727
0.726571523,29.44608363,15.35705679,38.19377345,18.80791834
0.661765398,29.48349739,15.32356962,37.90309401,18.81683303
0.597006913,29.52001732,15.29032242,37.61240918,18.82566663
0.532291599,29.55598649,15.25726703,37.32191728,18.83444886
0.467643865,29.59107836,15.22451234,37.03174403,18.8431382
0.403099685,29.62519302,15.19216804,36.74219208,18.85171168
0.338579833,29.65859135,15.16002082,36.45294814,18.86020024
0.274127727,29.69120789,15.12815975,36.1640979,18.86860978
0.209706316,29.72328533,15.09648871,35.87577457,18.87694845
0.145372969,29.75440826,15.0651841,35.58809483,18.88517182
0.081087141,29.78478371,15.03416021,35.30120725,18.89328652
0.01687365,29.81425191,15.00347498,35.01498469,18.90128681
-0.047308895,29.84323535,14.97297523,34.72942993,18.9092257
-0.111466889,29.87172685,14.94263455,34.44439322,18.91709432
-0.17551865,29.89904031,14.91279667,34.16085112,18.92478377
-0.239535821,29.92564317,14.88321771,33.87828872,18.93236139
-0.303497978,29.95170798,14.85387763,33.59637021,18.93986648
-0.36745786,29.97742151,14.82464446,33.31517319,18.94730821
-0.431338076,30.00217929,14.79581265,33.03542104,18.95459972
-0.495173833,30.0260262,14.76734981,32.75749979,18.96172209
-0.558953566,30.04929503,14.73913592,32.48030093,18.96875436
-0.622709125,30.07220244,14.711086,32.20397458,18.97571812
-0.686446813,30.09459691,14.68322724,31.92884445,18.98258591
-0.750125253,30.11586472,14.6558414,31.6562891,18.98923849
-0.813760738,30.13660134,14.62869137,31.38475815,18.99578376
-0.877350925,30.15687979,14.60177607,31.11427712,19.00223561
-0.94094523,30.17685539,14.57495982,30.8447996,19.00862939
-1.00450344,30.1958412,14.54856215,30.57815257,19.01481009
-1.068016038,30.21418602,14.52246761,30.31324279,19.02084336
-1.131491226,30.23197549,14.49662064,30.04970136,19.02675148
-1.194951286,30.24953436,14.47089765,29.7870135,19.03261502
-1.258403725,30.26637818,14.4454813,29.52708079,19.03829702
-1.321837983,30.28246791,14.42036871,29.26945656,19.04380041
-1.385244701,30.29808893,14.39548236,29.01345845,19.04917226
-1.448611676,30.31330709,14.37082331,28.75878887,19.0544627
-1.511981718,30.32806448,14.34636996,28.50628502,19.05961843
-1.575368366,30.34211454,14.32218491,28.25660536,19.06457641
-1.638730271,30.35569879,14.29823516,28.00890482,19.06939777
-1.702069288,30.36875263,14.27452961,27.76316493,19.07409004
-1.765394948,30.381517,14.25099816,27.5189484,19.07869297
-1.828746147,30.39359708,14.22775208,27.27821067,19.08307027
-1.892103975,30.40517479,14.20470423,27.03966498,19.08729966
-1.955468716,30.41635625,14.18182286,26.80323056,19.0914083
-2.018792755,30.42712792,14.1592062,26.56875319,19.09540046
-2.082149816,30.43740555,14.13679475,26.33718521,19.09920157
