#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
16.80203254,7.544926007,26.81544507,64.21590084,9.802802772
16.68272515,7.744137341,26.72914276,64.39440975,9.807593994
16.5634329,7.943108698,26.64256553,64.56992672,9.812399721
16.44414208,8.141795573,26.55571649,64.74257419,9.81719901
16.32490539,8.340146197,26.46862063,64.91063485,9.821970284
16.2056849,8.538132539,26.3811626,65.07426912,9.826758409
16.08647086,8.73588582,26.29346192,65.23518732,9.831564201
15.96727443,8.933318206,26.20550846,65.39303264,9.836373965
15.84813506,9.130460893,26.11740334,65.54699856,9.841173271
15.72902368,9.327160545,26.02891258,65.69549163,9.845993073
15.60992051,9.523651984,25.94024569,65.84175168,9.850826716
15.49087336,9.719735806,25.85135141,65.98405726,9.855679642
15.3718693,9.915612365,25.76239063,66.12397528,9.860530223
15.2528938,10.11099265,25.67301145,66.25730025,9.865416617
15.1339354,10.30614254,25.58350009,66.38847078,9.87030839
15.01507596,10.50083925,25.49383751,66.51524516,9.875236435
14.89624673,10.69538285,25.40414086,66.64057538,9.880171783
14.77746949,10.8893502,25.31407317,66.75858608,9.885143221
14.65868561,11.08312362,25.22382901,66.87435644,9.89014164
14.54003438,11.27641358,25.13354517,66.98583478,9.895169378
14.42143256,11.46949181,25.04322289,67.09532265,9.90021728
14.30287713,11.66208581,24.95264016,67.19896348,9.905309384
14.18433585,11.85435343,24.86183916,67.29868942,9.910440707
14.06590202,12.04626081,24.77104426,67.39521132,9.915603702
13.94757562,12.23780795,24.68025546,67.48852919,9.920798371
13.82927046,12.42900971,24.58927829,67.57789009,9.926038963
13.71102232,12.61969731,24.49808495,67.66133979,9.931333362
13.59284101,12.81017312,24.40690682,67.74280271,9.93665885
13.47482356,13.00016084,24.31579308,67.81995474,9.942036225
13.35681084,13.18992521,24.22455324,67.89479542,9.947452369
13.23889026,13.37899792,24.13311033,67.96207445,9.952941568
13.12102173,13.56790878,24.04170029,68.02791284,9.958451815
13.00333029,13.7563735,23.95038674,68.08934306,9.964046374
12.88566791,13.9445595,23.85900514,68.14849977,9.969665731
12.76809374,14.13208102,23.76746321,68.20071503,9.975376643
12.6505941,14.31933493,23.67596733,68.25045408,9.981109534
12.53327188,14.5062017,23.58460887,68.29625989,9.986927861
12.41598067,14.6927969,23.49318771,68.33968012,9.992789365
12.298787,14.87877189,23.40168557,68.37724659,9.998740702
12.18170572,15.06429533,23.31025296,68.41066858,10.0047256
12.06478122,15.24952427,23.21897104,68.44105829,10.01078619
11.94791648,15.43444601,23.12767003,68.46855582,10.01691253
11.83114954,15.6188296,23.03635089,68.49125384,10.02312672
11.71450408,15.80262786,22.94509032,68.50895835,10.02938531
11.59801952,15.98612569,22.85401397,68.52378215,10.03571165
11.48163123,16.16931599,22.76298995,68.53539848,10.04211801
11.36532963,16.35202905,22.67196532,68.54287334,10.04861947
11.24914554,16.53414026,22.581014,68.54568583,10.05516467
11.13313871,16.71584302,22.49027141,68.54490445,10.06177757
11.01726355,16.8972571,22.39965905,68.54093326,10.06847632
10.9014904,17.07815351,22.30909305,68.53280189,10.07527458
10.78580338,17.25859325,22.21858511,68.52108132,10.08212599
10.67030634,17.43846802,22.12829548,68.50501757,10.08904168
10.5549772,17.61803921,22.03821852,68.4856609,10.09604312
10.43977151,17.7970749,21.94824786,68.4621606,10.10314937
10.32465164,17.97569808,21.85835862,68.43549304,10.11031142
10.20968845,18.15377161,21.76863351,68.40478449,10.11754816
10.09493893,18.33141667,21.6792144,68.37025583,10.12485914
9.980338003,18.50852071,21.58996559,68.33149254,10.13228142
9.865843326,18.68519527,21.50084416,68.28964723,10.13976514
9.751443112,18.86148859,21.41181627,68.24506229,10.14731769
9.637313753,19.03713916,21.32318907,68.19553777,10.15495024
9.523355606,19.21224433,21.23479351,68.14185986,10.16268888
9.409529377,19.38691112,21.14658362,68.08516236,10.1704976
9.295781552,19.56121598,21.05846453,68.0260425,10.17836333
9.18227006,19.73493132,20.97068988,67.96260666,10.18632232
9.069004484,19.90793101,20.88329701,67.89419521,10.1943799
8.955884314,20.0805201,20.79613141,67.82293091,10.20251132
8.84283882,20.25275656,20.70906682,67.74950551,10.21069013
8.72999023,20.42441229,20.62227629,67.67227947,10.21896432
8.617453498,20.59527393,20.53602076,67.58970783,10.22734316
8.505079572,20.76570902,20.45003325,67.50423535,10.23579172
8.392794819,20.93570158,20.36417469,67.41629511,10.24429068
8.280683929,21.10520197,20.27857879,67.32537304,10.25286916
8.168885625,21.27387648,20.19352665,67.22937538,10.26155563
8.057290535,21.44210092,20.10883867,67.1302601,10.2703125
7.94581068,21.60974548,20.02432878,67.02814633,10.27912292
7.834489179,21.77696657,19.94008178,66.92367212,10.28799508
7.723480836,21.94330788,19.85637176,66.81432522,10.29698149
7.612709397,22.10920243,19.77312322,66.70190889,10.30604028
7.502062355,22.27445366,19.6900758,66.58628789,10.31514436
7.391575887,22.43926615,19.6073139,66.46848369,10.32430058
7.281404139,22.60316233,19.52509219,66.34612025,10.33357003
7.171501263,22.76651466,19.44340702,66.22036533,10.34291376
7.06172478,22.92934193,19.36195695,66.09197125,10.35230101
6.952133371,23.09153869,19.28083715,65.96079675,10.36173797
6.842842435,23.25289842,19.20025833,65.82587663,10.37126185
6.733822714,23.41364344,19.12020609,65.68745507,10.38087463
6.624970631,23.57384242,19.04050042,65.54633755,10.3905274
6.516307823,23.73334532,18.96114582,65.402409,10.4002275
6.407948285,23.89202007,18.88235721,65.2551043,10.40999263
6.299842602,24.05001795,18.80404613,65.1043978,10.41985198
6.191961122,24.20738963,18.72621735,64.95074511,10.42975192
6.084266648,24.36407184,18.648757,64.79450885,10.4396939
5.976870354,24.51990494,18.57186739,64.63508749,10.44968413
5.869735385,24.67495673,18.49547036,64.47225914,10.45976295
5.762826084,24.82943193,18.41955559,64.30678205,10.46989034
5.656141957,24.98303339,18.34411527,64.13822594,10.48004712
5.549754841,25.13585009,18.26925925,63.96698242,10.49025275
5.443605161,25.28788263,18.19485913,63.7927,10.50051898
5.337693789,25.4392779,18.12095299,63.61565495,10.51085064
5.232072095,25.5895879,18.04768272,63.43502635,10.52120176
5.126702997,25.73919714,17.97491999,63.25221497,10.53159103
5.021560591,25.88811152,17.90260533,63.06704238,10.5420248
4.916708452,26.03611103,17.83088756,62.87827,10.55253472
4.812143272,26.18305584,17.75981002,62.68632194,10.56305545
4.707809798,26.32925753,17.68921986,62.49220103,10.57360063
4.603720169,26.47478837,17.61912126,62.29610042,10.58418427
4.499948107,26.61922428,17.54969064,62.09607559,10.5948384
4.396429127,26.76268583,17.48081972,61.89334904,10.60550253
4.293150889,26.90527491,17.41248575,61.6881921,10.61617741
4.190178689,27.04699477,17.34477731,61.48067623,10.62689269
4.087446392,27.18789539,17.27759398,61.27048654,10.63765416
3.984985454,27.3276696,17.21099804,61.05722323,10.64843386
3.882803919,27.46636503,17.14504682,60.84111103,10.65921465
3.780922328,27.60412946,17.07972147,60.62271043,10.67002704
3.679243818,27.74121664,17.01485039,60.40231579,10.68086823
3.57788111,27.87703133,16.9506724,60.17864598,10.69173441
3.476772136,28.0117032,16.88708338,59.95212972,10.70259426
3.375959605,28.14535099,16.82414211,59.72326287,10.71347275
3.275353396,28.27833522,16.76166112,59.49269014,10.72436995
3.175077882,28.40996322,16.69992463,59.25882244,10.73528716
3.075019192,28.54048473,16.6386938,59.02240574,10.7461977
2.975280112,28.66977342,16.57818986,58.78327384,10.7571141
2.875755061,28.79833505,16.51816097,58.54252813,10.76804043
2.776539264,28.92555581,16.45885725,58.2986961,10.77897255
2.677523657,29.05173893,16.40001795,58.05266811,10.7899034
2.578828866,29.17652716,16.34192561,57.80371072,10.80083078
2.480366331,29.30040427,16.28436301,57.55290335,10.81175514
2.38217508,29.4230786,16.22745387,57.29957025,10.82267194
2.284206392,29.54455723,16.17106611,57.04375576,10.83358816
2.186512834,29.66473863,16.11533415,56.78550324,10.84449759
2.089076293,29.78375371,16.06020698,56.52496952,10.85538969
1.991899688,29.90158801,16.00571584,56.26217589,10.86626333
1.89494354,30.01817089,15.95175691,55.99688408,10.87713074
1.798224922,30.13350693,15.89837632,55.72941787,10.88798925
1.701777614,30.24750322,15.84564863,55.45955669,10.89882147
1.605585917,30.3602197,15.79356089,55.18739504,10.90962019
1.509576631,30.47183619,15.74193471,54.91313215,10.92040706
1.413832288,30.58196988,15.69096273,54.6363639,10.93117846
1.318308007,30.69086416,15.64053111,54.35762139,10.94192171
1.2230521,30.79830973,15.59078736,54.07644122,10.95261489
1.12794223,30.90478215,15.54143742,53.79345365,10.96329118
1.033133901,31.00948244,15.49284297,53.50759468,10.97394015
0.938505655,31.11302841,15.4447017,53.22003307,10.9845599
0.844123146,31.21507328,15.39721458,52.93019112,10.99511953
0.749892521,31.31605936,15.35014895,52.63847262,11.00565022
0.655944676,31.41531101,15.30381004,52.34408518,11.01614587
0.562190881,31.51322472,15.257973,52.04779551,11.02660419
0.4686314,31.60973574,15.21267553,51.74952432,11.0370014
0.375213091,31.70514748,15.16779031,51.44952606,11.04735714
0.282052165,31.79891922,15.12359002,51.1470996,11.05766951
0.189126225,31.89104023,15.08000741,50.84239424,11.06793074
0.096338552,31.98190371,15.03683316,50.53602499,11.0781337
0.003688523,32.07158706,14.99407898,50.22799799,11.08828267
-0.088751781,32.15980242,14.95191674,49.91793324,11.09838243
-0.180900858,32.24601485,14.91052605,49.60519803,11.10841129
-0.272953735,32.33103634,14.86944758,49.29097167,11.11838373
-0.364877671,32.41489141,14.82877513,48.9752554,11.12829413
-0.456648393,32.49739669,14.7885864,48.65782276,11.13814981
-0.548093366,32.57773187,14.74926872,48.33766233,11.1479164
-0.639447059,32.6567281,14.71026496,48.01588912,11.15761819
-0.730705441,32.73476953,14.6715806,47.69301203,11.16726078
-0.821813895,32.81133259,14.63339655,47.36835904,11.17683564
-0.912650738,32.88593216,14.59597516,47.04152693,11.18631706
-1.003351118,32.95885523,14.55899336,46.71273195,11.19571099
-1.093989409,33.03097698,14.52224967,46.38306781,11.20505072
-1.184469683,33.10155733,14.4860329,46.05173264,11.21431161
-1.274740997,33.17043318,14.45045011,45.71873032,11.22347905
-1.364847063,33.23736446,14.41539811,45.3836262,11.23253567
-1.454885936,33.30336019,14.38061032,45.04754907,11.24152881
-1.544793434,33.36809362,14.34626929,44.71027446,11.25044742
-1.634511107,33.4310761,14.3125463,44.37144147,11.25926333
-1.724083004,33.49225663,14.2793153,44.03090987,11.2679629
-1.813566788,33.55221004,14.24642243,43.68917993,11.27657774
-1.902934544,33.61113704,14.2139233,43.34663426,11.28512149
-1.992112369,33.66818019,14.18207154,43.00255544,11.29355177
-2.081167922,33.72358153,14.15066695,42.65720784,11.30185888
-2.17014817,33.7777171,14.11958205,42.31075992,11.3100708
-2.258994401,33.83083101,14.08892845,41.96364729,11.31820371
-2.347665708,33.88214368,14.05889636,41.61522088,11.32622491
-2.436226959,33.93187194,14.02930129,41.26586454,11.33411175
-2.524692534,33.98019398,14.00008977,40.91547521,11.34188168
-2.613056301,34.02753264,13.97124619,40.56458318,11.34957104
-2.70124425,34.07338386,13.94299775,40.21286488,11.35715743
-2.789294719,34.11746835,13.91528142,39.86029843,11.36459434
-2.877269411,34.16023866,13.88791355,39.50703775,11.37189896
-2.965157176,34.2019451,13.86089802,39.15335086,11.37911508
-3.052867111,34.24241853,13.83446092,38.79928166,11.38623259
-3.140406107,34.28108327,13.80864355,38.44455192,11.39319845
-3.227905675,34.31849804,13.78311163,38.0894619,11.40001678
-3.315293618,34.35476943,13.7580028,37.73413921,11.40672556
-3.402527535,34.38994013,13.73342089,37.37876478,11.41334033
-3.489566611,34.42354073,13.70948488,37.02305437,11.41981762
-3.576579352,34.45583238,13.68583413,36.66724124,11.42613259
-3.663449713,34.48685734,13.66270552,36.31152538,11.43230326
-3.750169889,34.51691983,13.64008476,35.95609676,11.43838421
-3.836730634,34.54568358,13.61801734,35.60056975,11.4443463
-3.92320166,34.57303592,13.59639014,35.24526965,11.45013681
-4.009564206,34.59921781,13.57522932,34.89047983,11.45576003
-4.095748818,34.62438269,13.55465166,34.53632351,11.46127923
-4.181783555,34.64842569,13.53459722,34.18232908,11.46669146
-4.267702543,34.67125703,13.51501845,33.828865,11.47195029
-4.353543257,34.69288238,13.49587985,33.47634729,11.47701015
-4.439163666,34.71343382,13.47743404,33.12489461,11.48194397
-4.524631595,34.73304121,13.45950299,32.77392923,11.48678311
-4.609985145,34.75164685,13.44203014,32.42372351,11.49148382
-4.695271475,34.76903837,13.42499913,32.07482113,11.49597837
-4.780294039,34.78532819,13.40877606,31.72760352,11.50030994
-4.865155539,34.80077081,13.39308827,31.38123927,11.50455042
-4.949891563,34.81531685,13.37788085,31.03589523,11.50865605
-5.034579614,34.82886127,13.363058,30.69204484,11.51258416
-5.118996809,34.84129225,13.34909126,30.35051996,11.51630892
-5.203217163,34.85291056,13.33574793,30.01038943,11.51993124
-5.287306239,34.86368855,13.32290249,29.67154585,11.52342703
-5.371332661,34.8736868,13.31044778,29.33437496,11.52676163
-5.45514143,34.88268724,13.29875274,28.99988546,11.5298893
-5.538685528,34.8908297,13.28785766,28.66762853,11.53287803
-5.622098949,34.89820161,13.27746074,28.33694054,11.53575242
-5.705420734,34.90493699,13.26750728,28.00821965,11.53846131
-5.788589739,34.91083379,13.25817583,27.68222448,11.54099455
-5.871422757,34.91583183,13.24983852,27.35949142,11.54333721
-5.954138184,34.9202069,13.24195951,27.03861011,11.54558059
-6.036717028,34.92393449,13.23464458,26.72021968,11.54764686
-6.119170465,34.92704341,13.22786592,26.40449727,11.54955697
