#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
13.87465997,3.577233403,18.2487302,54.84473218,13.15533327
13.80322328,3.731044147,18.23235046,55.04464475,13.16360783
13.7318365,3.884786988,18.21580884,55.24234811,13.17197055
13.66049297,4.038450252,18.19907389,55.43756083,13.18042872
13.58920657,4.192019975,18.18216019,55.62982604,13.18901685
13.51798611,4.345476418,18.16508503,55.81939917,13.19774775
13.44685169,4.498742446,18.14785781,56.00594888,13.20657611
13.37576817,4.651883257,18.13045784,56.18990906,13.21547104
13.30474935,4.804888835,18.11289548,56.37112944,13.22448101
13.2337922,4.957699052,18.09515538,56.54924907,13.23361363
13.16286945,5.110332035,18.07723399,56.72472287,13.2428107
13.09204819,5.262733098,18.05914123,56.89655612,13.25210045
13.02129003,5.414906812,18.04087292,57.06539284,13.26149547
12.95056702,5.566857063,18.02242466,57.23154028,13.27096402
12.87988392,5.718632522,18.00381864,57.39512046,13.28048434
12.80929014,5.870086125,17.98499238,57.55444704,13.29011228
12.73873483,6.021236821,17.96593233,57.71047835,13.29981552
12.66821877,6.172160438,17.94673768,57.86409341,13.30956636
12.59775753,6.322808586,17.9273563,58.01437524,13.31938566
12.52734699,6.473078097,17.90770589,58.16058244,13.32928627
12.45697134,6.623085613,17.88788891,58.30414052,13.33922475
12.38661652,6.772838644,17.86788972,58.44507622,13.34921874
12.31630357,6.922121483,17.847561,58.58103225,13.35928855
12.24603901,7.071022,17.82704091,58.71354312,13.36940358
12.17580351,7.219703583,17.80640171,58.84424137,13.37954644
12.10557963,7.368009443,17.78547682,58.97124551,13.38974018
12.0353607,7.515832748,17.76419672,59.09356715,13.39999161
11.96519099,7.663349639,17.742805,59.21343303,13.41027466
11.89505402,7.810409651,17.72118464,59.32961836,13.42059614
11.82489218,7.956987183,17.69918348,59.44153091,13.43096501
11.75475117,8.103249353,17.67697948,59.55071326,13.44135182
11.68466299,8.249190291,17.65466642,59.65756165,13.45176535
11.61455073,8.394563988,17.63198604,59.7598552,13.4622178
11.54442606,8.539320617,17.608919,59.85714202,13.47271995
11.47433321,8.683714918,17.58566576,59.95169696,13.48324331
11.40426887,8.827819243,17.56227906,60.04450702,13.49376546
11.33419334,8.971434027,17.53861186,60.13386414,13.50431395
11.264099,9.114343527,17.51453171,60.2176247,13.51491742
11.19402209,9.256726203,17.49017889,60.2975843,13.52553982
11.12395632,9.398728565,17.46564689,60.3755556,13.53616914
11.05391366,9.540311081,17.44091549,60.45078726,13.54681842
10.98385455,9.681220347,17.41581868,60.52110464,13.55749015
10.91380649,9.821583104,17.3904728,60.58812258,13.56817959
10.84375165,9.961382022,17.36483007,60.65161751,13.5789042
10.77373386,10.10071222,17.33899299,60.71226119,13.58964314
10.70373224,10.23945993,17.3129115,60.7692497,13.60039004
10.63372696,10.37754915,17.28654293,60.82248807,13.61114835
10.5637215,10.5150474,17.25987753,60.87225844,13.62194226
10.49377365,10.65209095,17.23305958,60.91953417,13.63275405
10.42386376,10.78850484,17.20603763,60.96322583,13.64357525
10.35390832,10.92404376,17.17860459,61.00177196,13.65441568
10.28400187,11.05906378,17.15099312,61.03780963,13.66527517
10.21419333,11.19372176,17.1233334,61.07247385,13.6761501
10.14441548,11.32772038,17.09543689,61.10349566,13.68704783
10.07457741,11.46060376,17.06707246,61.12804222,13.69795538
10.00480973,11.59289703,17.03856272,61.14989999,13.70889199
9.935186949,11.72492709,17.01010393,61.1713952,13.71984365
9.865632747,11.85640277,16.98149824,61.19038244,13.73080455
9.795995181,11.98660398,16.9523662,61.20205597,13.74178558
9.726431487,12.11600898,16.92307132,61.21000461,13.75279556
9.657028714,12.2451099,16.89383715,61.21749166,13.76382498
9.58774579,12.37380014,16.86457437,61.22376992,13.77486413
9.518421193,12.50143631,16.8349482,61.22436576,13.78592248
9.448867703,12.62835981,16.80490777,61.21911065,13.79704246
9.379186854,12.75535352,16.77477573,61.21257601,13.80822643
9.309379401,12.8825488,16.7445736,61.20561666,13.81946579
9.239326213,13.00929392,16.71405687,61.19429905,13.8307517
9.168986101,13.13525756,16.68307892,61.17672517,13.84208233
9.098500143,13.26102234,16.65193587,61.15629498,13.85348385
9.027886184,13.38682129,16.62070919,61.13461222,13.86493732
8.957083856,13.51231513,16.58928296,61.10977512,13.87643301
8.88601864,13.63716466,16.55750835,61.07994807,13.88797553
8.814789361,13.76157652,16.52550646,61.04615518,13.89957222
8.74343653,13.8857615,16.49340815,61.00981823,13.91121801
8.671911652,14.00960669,16.46115067,60.97038198,13.92290291
8.6001597,14.1328827,16.42861703,60.92669038,13.93462819
8.528266891,14.25570048,16.39593087,60.87933589,13.94640389
8.456243369,14.37812445,16.36314245,60.82872575,13.9582164
8.384070521,14.5001302,16.33021102,60.77483484,13.97006983
8.311692194,14.62137676,16.29704269,60.71607113,13.98196336
8.239192186,14.74219455,16.26379351,60.65408481,13.99388563
8.166580763,14.86266994,16.23048455,60.58931251,14.0058387
8.093843828,14.98251887,16.19708157,60.52062348,14.01784341
8.020934046,15.10162686,16.16347733,60.44736531,14.0298837
7.947902576,15.22010301,16.12982996,60.37014188,14.0419281
7.874798257,15.33809511,16.09617842,60.28976574,14.05400388
7.801576388,15.45551442,16.06244581,60.20600022,14.06613096
7.728210195,15.57220389,16.02862136,60.11808857,14.0782759
7.654783227,15.68811741,15.99483715,60.02586662,14.09042632
7.581278168,15.80348974,15.96101902,59.93043029,14.10261177
7.507681523,15.91811105,15.92718694,59.83101745,14.11483813
7.433985965,16.03174016,15.89337139,59.7266758,14.12706717
7.360235479,16.14487757,15.85957436,59.61952733,14.13929704
7.286446635,16.25727097,15.82584274,59.50863899,14.15156589
7.212589487,16.3687486,15.79218757,59.39345562,14.16384206
7.138688339,16.47942391,15.75857851,59.27437766,14.17612984
7.064762685,16.58939316,15.72503642,59.15174986,14.18843865
6.990802319,16.69823673,15.69162823,59.02418374,14.20075182
6.916814932,16.80621436,15.65832777,58.8928187,14.21307963
6.84279732,16.91377184,15.62506778,58.75930037,14.22541291
6.768833105,17.02007541,15.59210815,58.62065209,14.23773323
6.694860369,17.12524802,15.559298,58.47729876,14.25007165
6.620850981,17.22987595,15.52650574,58.33149582,14.26242814
6.546906021,17.33337978,15.49398372,58.18123576,14.27477427
6.472986093,17.43573862,15.46169681,58.0264324,14.28710252
6.399090598,17.53723763,15.42957716,57.86832239,14.2994475
6.325254883,17.63775139,15.39768208,57.7065102,14.31178766
6.251475708,17.73721785,15.3660488,57.54077384,14.3241151
6.177755593,17.83549797,15.33468789,57.37080128,14.33642951
6.104075527,17.93295722,15.30349035,57.19779229,14.34874294
6.030496573,18.02933903,15.27259123,57.02101441,14.36106153
5.957026787,18.12419134,15.24206585,56.83898911,14.37333809
5.883651481,18.21797417,15.21183245,56.65337025,14.38560792
5.810344252,18.31103132,15.18181696,56.46541186,14.39787101
5.737155156,18.4028413,15.1521511,56.27346107,14.41011087
5.664090349,18.49323427,15.12286227,56.07699161,14.42231396
5.591127958,18.58261476,15.09382899,55.8772561,14.43450903
5.518319222,18.6707919,15.06517119,55.67391348,14.44669419
5.445656027,18.75761768,15.03691953,55.4665028,14.45883587
5.373142167,18.84320913,15.00906958,55.25560068,14.47093837
5.300717643,18.92800636,14.98143834,55.04242126,14.48302525
5.22847986,19.01132009,14.95424456,54.8249588,14.49507765
5.156441864,19.09291052,14.9275597,54.60271394,14.50707017
5.084514201,19.17374956,14.90111063,54.37833458,14.51905454
5.012800618,19.25323146,14.87515137,54.15046859,14.53099736
4.94127569,19.33117569,14.84965473,53.91860738,14.54288204
4.86989302,19.40812238,14.82449378,53.68426903,14.55472469
4.798680914,19.4838753,14.79970026,53.44687972,14.56652601
4.727710666,19.5579217,14.7754516,53.20525358,14.57825651
4.656922228,19.63076494,14.75158834,52.96055751,14.58995244
4.586324885,19.70237303,14.7281512,52.71302803,14.60158856
4.515943052,19.77259562,14.70518383,52.46231924,14.61317087
4.445770575,19.84151898,14.68265384,52.20863155,14.62469739
4.375802924,19.9090957,14.66059343,51.95212597,14.63613426
4.30600174,19.97561906,14.63885618,51.69317189,14.6475365
4.236486641,20.04035426,14.61773338,51.43031228,14.658844
4.167193313,20.10379038,14.59707384,51.16472948,14.67007499
4.098057078,20.16628755,14.57672277,50.89721142,14.6812694
4.029188949,20.227152,14.55693682,50.62644398,14.69236837
3.960556933,20.28665243,14.53764345,50.35304242,14.70337394
3.892124534,20.34500492,14.51873169,50.07728917,14.71431922
3.823898042,20.40216495,14.50023289,49.79934831,14.72519506
3.755975985,20.45749496,14.48239413,49.51805086,14.73593075
3.688238975,20.51192393,14.46488071,49.23505105,14.74661737
3.620683849,20.56524237,14.4477298,48.95025829,14.75721574
3.553437985,20.61684229,14.43120846,48.66235144,14.76770939
3.486441069,20.66710998,14.41517436,48.3720804,14.7781099
3.419598477,20.71654507,14.39941585,48.08069667,14.78842342
3.353016084,20.7646821,14.3841503,47.78716833,14.79865393
3.286722443,20.81101994,14.36950791,47.49070204,14.80873026
3.220591831,20.85663288,14.35513397,47.19337015,14.81873002
3.154665832,20.90129727,14.3411028,46.8946494,14.82866084
3.089068357,20.94410388,14.32777175,46.59315807,14.83844441
3.023674431,20.98594386,14.31477947,46.29023988,14.84814547
2.958470694,21.02678466,14.3021124,45.98607993,14.85774004
2.893523567,21.06636929,14.28994715,45.68035502,14.86721123
2.828809565,21.104747,14.27822741,45.37320225,14.87656314
2.764274848,21.14231491,14.26678103,45.06515002,14.88583446
2.700010047,21.17859141,14.25582413,44.75541164,14.89498416
2.635986352,21.2135948,14.24533069,44.44434429,14.90400283
2.572159234,21.24781133,14.23513099,44.13247564,14.91295018
2.508560211,21.28093045,14.22534894,43.81963002,14.92174791
2.445128186,21.31323233,14.2158409,43.50633301,14.93042521
2.38196981,21.344359,14.20678127,43.1914686,14.93902919
2.319036809,21.37430728,14.19812085,42.87556865,14.9474876
2.25632708,21.4033441,14.18984233,42.55922059,14.95581983
2.193759727,21.43204418,14.18170171,42.24313992,14.96409718
2.131405138,21.45970131,14.17392408,41.92639017,14.97223588
2.069343284,21.48585395,14.16669558,41.60808826,14.98020457
2.007445592,21.51142929,14.15964606,41.28949856,14.98811017
1.945719264,21.53643303,14.15280441,40.97106438,14.99592556
1.884238497,21.56043975,14.1463848,40.65231731,15.00359871
1.822969305,21.58362233,14.14029734,40.33350733,15.01113936
1.761830086,21.60626045,14.1343036,40.01460177,15.01860786
1.700887888,21.62821403,14.12855451,39.69550525,15.02598533
1.640224278,21.64900758,14.12329665,39.37595485,15.03320354
1.579725965,21.66917905,14.11823495,39.05669931,15.04030839
1.519376537,21.68900891,14.11327008,38.73778451,15.04736622
1.459191097,21.70828404,14.10847519,38.41922413,15.05431892
1.399264992,21.72647765,14.10412732,38.10064645,15.06110246
1.339505709,21.74413754,14.09991924,37.78207371,15.06781465
1.279895928,21.76145502,14.09579641,37.46392011,15.07446936
1.220475375,21.77812357,14.09191368,37.14641562,15.0809967
1.161266596,21.79406981,14.08830492,36.8292237,15.08740237
1.102197055,21.80970253,14.08475089,36.51258916,15.09374546
1.043284613,21.82476925,14.08131173,36.19623284,15.10000565
0.984580516,21.83924275,14.07813672,35.88060319,15.10614121
0.92607868,21.85321179,14.07515038,35.56536717,15.1122019
0.867721046,21.86678772,14.07221713,35.250643,15.11819574
0.809469228,21.88007906,14.06927674,34.93707933,15.12410255
0.751449836,21.89268259,14.06663025,34.62397894,15.12989186
0.693629689,21.90485887,14.0641402,34.3113141,15.13562005
0.635941237,21.91676799,14.06164346,33.999399,15.14129318
0.578365496,21.92843845,14.05911385,33.68853025,15.14690171
0.52098481,21.93952354,14.05678828,33.37856826,15.15238873
0.463825322,21.95006292,14.05467165,33.06902565,15.15779815
0.406816813,21.96038403,14.05254638,32.76004945,15.16318052
0.349907355,21.97064355,14.05030834,32.45224077,15.16852829
0.293161793,21.98045702,14.04815941,32.14537587,15.17378608
0.236634922,21.98963312,14.04624844,31.83937612,15.17892083
0.180277039,21.99854525,14.04436263,31.53401399,15.18402032
0.124056924,22.0073768,14.04238945,31.22922434,15.18912689
0.067962231,22.01597179,14.04036146,30.92547697,15.19418714
0.011984073,22.02421445,14.03841019,30.62254136,15.19916664
-0.044347141,22.03210411,14.03650514,30.31788038,15.20408812
-0.101176428,22.0398041,14.03448986,30.01087537,15.20901055
-0.158497104,22.04750042,14.03230144,29.7012547,15.21399254
-0.216297417,22.05518057,14.02996534,29.38926864,15.21900585
-0.274511463,22.06232293,14.02772679,29.07512984,15.22394956
-0.3331501,22.06902618,14.02550636,28.75875589,15.22886141
-0.39223016,22.07559716,14.02318894,28.44034992,15.23378763
-0.451769714,22.08208616,14.02072885,28.12004839,15.23871769
-0.511656651,22.08787743,14.01837857,27.79651108,15.24364609
-0.571913303,22.09319425,14.01608978,27.47078304,15.24855828
-0.632553446,22.09838733,14.01377572,27.14379068,15.25345666
-0.693577705,22.10321464,14.0114394,26.81469894,15.25834124
-0.754939823,22.10712457,14.00920506,26.48254035,15.26319487
-0.81664697,22.11071164,14.00700329,26.14882922,15.26803801
-0.878678595,22.11404086,14.0048401,25.81359176,15.27286333
-0.941002216,22.11652729,14.00282082,25.4757264,15.27766501
-1.0036297,22.11841581,14.00088967,25.13592945,15.28244787
-1.066569224,22.12002501,13.99897547,24.79477475,15.28722045
-1.129776792,22.12081416,13.99721362,24.45131015,15.29195514
-1.193252589,22.1208961,13.99558469,24.10610601,15.29665084
-1.256992264,22.12056254,13.99404598,23.75965684,15.30132327
-1.3209801,22.11951885,13.99263665,23.41136632,15.30596464
-1.38522484,22.11766112,13.99138409,23.06167212,15.31054485
-1.449662865,22.11523129,13.99034005,22.71073977,15.31509023
-1.51433946,22.11210449,13.98939087,22.35828402,15.31960271
-1.579219779,22.10828913,13.98857997,22.00398001,15.32411494
-1.644290769,22.10376308,13.98799138,21.64893879,15.3285503
-1.709571789,22.09854968,13.98755031,21.29308961,15.33291701
-1.775064244,22.09260393,13.98727948,20.93684486,15.33719589
-1.840701738,22.08585889,13.98726087,20.57971086,15.3414169
-1.906503213,22.07851359,13.98737497,20.22134478,15.34563167
-1.972466329,22.07056047,13.98763661,19.86208151,15.34982146
-2.038570672,22.06172566,13.9881902,19.50293489,15.35388952
-2.104851413,22.05223484,13.9888995,19.14411139,15.35785789
-2.171271236,22.042129,13.9897653,18.78487289,15.36177447
-2.237770665,22.03121809,13.99094425,18.42533335,15.36561796
-2.304423861,22.01973657,13.99223985,18.06590961,15.36941594
-2.371239797,22.00766384,13.99368789,17.70771023,15.37307595
-2.438128715,21.99480776,13.99545249,17.3501389,15.37663366
-2.505118334,21.98139534,13.99737759,16.99295753,15.3801433
-2.57218472,21.96742186,13.99952382,16.63640854,15.38356421
-2.639330226,21.95284141,14.00189986,16.28094089,15.38690114
-2.706615866,21.9376015,14.00440451,15.92712461,15.39009232
-2.773965304,21.92191084,14.00715356,15.5752226,15.39315609
-2.841387324,21.90562614,14.01007913,15.22454835,15.39613603
-2.908841815,21.88889503,14.01327367,14.87592325,15.39901363
-2.976384388,21.87174813,14.01657511,14.52908279,15.40178734
-3.043999289,21.85404737,14.02007471,14.18497758,15.40440122
-3.111587327,21.8359629,14.02391143,13.84339176,15.406913
-3.179274758,21.81752526,14.02777903,13.50409907,15.40930045
-3.24696527,21.79861924,14.0319308,13.16785566,15.41154507
-3.314678279,21.77939068,14.03625429,12.834532,15.41367826
-3.382444432,21.75988191,14.04065059,12.50389125,15.41566812
-3.450169921,21.74004487,14.04544034,12.1782268,15.41746869
-3.517910741,21.71998578,14.05031127,11.85520629,15.419173
-3.585652095,21.69963704,14.05537122,11.53599816,15.42071947
-3.653376672,21.6791198,14.06059697,11.22070287,15.42213205
-3.721068527,21.65842682,14.0660124,10.90940197,15.42339327
-3.788741966,21.63752575,14.07164137,10.60314111,15.42446311
-3.856389739,21.61652439,14.07739456,10.30109863,15.4253715
-3.923936332,21.59544487,14.08342675,10.0036437,15.42614183
-3.991460256,21.57423643,14.08955145,9.710654293,15.42675328
-4.058901928,21.55289148,14.09583747,9.421585379,15.42721546
-4.126227235,21.5316492,14.10244011,9.138822857,15.42748828
-4.193527399,21.51032103,14.10912642,8.861486681,15.42755988
-4.260717942,21.48898359,14.11594095,8.588178916,15.42750295
-4.327764927,21.46778212,14.1230675,8.321364105,15.42725452
-4.394729305,21.44651796,14.13029519,8.059664496,15.4268204
-4.461545441,21.42533468,14.13768702,7.802606389,15.42623263
